rep,true_aid,pred_aid,day,event_type,correct,true_pos,pred_pos,reasoning
3,miriam,miriam,36,firewise_outreach,True,1,1,"Profile 1 matches the specific alternative compliance push using fire-resistant native plantings, the involvement of a retired landscape architect ally, the weeks of trying to get a meeting with the fire department, and a tone of engaging Firewise leaders strategically to get evidence in front of neighbors."
3,miriam,miriam,12,defensible_space_inspection,True,5,5,"Profile 5 matches exactly: the speaker is a renter deferring legal compliance to the landlord, objects specifically to Zone 0 gravel or DG on a clay slope, frames the issue through organizing against erosion/slope instability, mentions an ally who is a landscape architect drafting an alternative compliance proposal, and treats the re-inspection window as leverage to pursue an alternative pathway with the fire department."
3,miriam,miriam,48,insurance_non_renewal,True,5,5,"Profile 5 is the only renter with no authority over the property who explicitly frames the issue as the landlord's responsibility, worries about gravel and bare soil on a clay slope, uses geotechnical/erosion language, and has a landscape architect alternative compliance proposal she is trying to push before enforcement timelines close."
3,miriam,miriam,55,resources_assistance,True,2,2,"Profile 2 fits exactly: the responder is a renter, explicitly distinguishes landlord responsibility for structural vent mesh work, and rejects vegetation-removal programs because they oppose that framework on ecological and slope grounds. The precise, policy-aware wording about legal responsibility and contesting vegetation removal strongly matches Miriam Voss."
3,miriam,miriam,24,neighbor_pressure,True,3,3,"Profile 3 matches the renter-landlord dynamic exactly: the speaker says they do not control what happens on the property, have sent the inspection report to the landlord, and are pushing for an alternative compliance plan before re-inspection. The concern about bare gravel on a steep clay slope also aligns directly with Miriam's repeated focus on slope stability, erosion, and opposition to one-size-fits-all gravel removal standards, while still acknowledging ember risk as real."
4,beth,beth,12,defensible_space_inspection,True,3,3,"Profile 3 matches the explicit preference for saving time over shopping estimates, using a trusted neighbor-recommended contractor, and seeing insurance as the real pressure point rather than city penalties. The response closely echoes Linda's memory that she hates getting lots of estimates because it's a time suck and relies on neighbors' recommendations, plus her note that insurance is the bottom line."
4,beth,beth,24,neighbor_pressure,True,1,1,"Profile 1 matches the emphasis almost exactly: insurance termination as the main motivator is explicitly one of Linda's stated views, she is already in compliance and working through a list, she has specific awareness of shared fence/gate risk, and her tone fits someone frustrated with the system but still practical and non-dismissive of neighbors' concerns."
4,beth,beth,1,firewise_outreach,True,3,3,Profile 3 matches the key specifics and voice: forwarding to her husband fits the household dynamic in which her husband handles parts of the mitigation process; noting the June 2026 deadline aligns with her stated June 1 deadline; explicitly wanting to avoid multiple bids because it is a time suck and preferring a trusted neighbor's contractor recommendation is a near-direct match; and the complaint that the city has not cleared Wildcat Canyon mirrors her repeated frustration that public agencies should create a firebreak there instead of putting all the burden on homeowners. The pragmatic but irritated tone also fits Linda closely.
4,beth,beth,36,firewise_outreach,True,1,1,"Profile 1 matches the emphasis on time being more valuable than money, dislike of wasting time calling around, reliance on trusted neighbor referrals for contractors, and already being in compliance process after inspection. The blunt refusal to spend a Saturday on a workday also fits Linda's direct, busy working-lawyer voice."
4,beth,beth,48,insurance_non_renewal,True,3,3,"Profile 3 matches the key details almost verbatim: a neighbor warned that insurance termination was the real threat, their insurer had said the house had a very low chance of burning down, and they discuss Berkeley Fire Department inspections and mitigation documentation. The response's practical, documentation-focused move also fits Linda's efficient, direct style."
4,edward,edward,12,defensible_space_inspection,True,3,3,"Profile 3 matches the tone and substance: an older homeowner who says he's been doing yard debris clearing long before official programs, is pragmatic about handling easy items himself, and has a cynical but cooperative attitude toward rare Berkeley enforcement, explicitly noting Ember is unusual because inspectors are actually showing up and doing their job."
4,beth,beth,55,resources_assistance,True,4,4,"Profile 4 matches the explicit time-over-money stance and efficient, low-friction action: she is still working, says her time is more valuable than money, hates time-sucking processes, and has already dealt with the city's free mesh program. The response's willingness to use free mesh and chipper service only because it saves money and takes just a quick email fits Linda best."
4,edward,edward,1,firewise_outreach,True,2,2,"Profile 2 matches the exact mix of cynicism and specifics: skepticism about Berkeley passing ordinances but not enforcing them, explicit reference to CEQA carve-outs making policy a half-measure, and the personal detail about dead wood on an oak tree that the rules still do not let him address. The voice is sardonic and policy-aware in the same way Walter's seed narrative describes."
4,edward,edward,24,neighbor_pressure,True,5,5,"Profile 5 matches the tone and specifics best: the speaker says they've been doing this work for decades, which fits Walter clearing yard debris long before the fire department got involved, and the practical invitation to walk the fence line aligns with his large-lot, hands-on, matter-of-fact style and concern about being seen as responsible while showing what has already been done."
4,edward,edward,36,firewise_outreach,True,4,4,"Profile 4 matches exactly on the key detail of sharing a contractor crew from the Residential Assistance Program and describing them as competent/reasonably priced. The response also fits Walter's voice: he has already done much of the yard work, so joining a community workday would cost him little, and his dry skepticism about group threads aligns with 'more than most of what gets shared.'"
4,edward,beth,48,insurance_non_renewal,False,1,5,"Profile 5 fits the response's emphasis on treating the non-renewal as a documentation and insurance-administration issue, preferring to solve it efficiently with records and photos rather than doing more work. The mention of contacting the agent, avoiding FAIR Plan rates, having already completed vent and sealing work, and valuing time over extra hassle matches Linda's insurance-focused, practical, paperwork-oriented stance best."
4,edward,edward,55,resources_assistance,True,3,3,"Profile 3 matches exactly: the response mentions already using RAP and the chipper program, having done this work for years, and specifically notes there is still no help for the dead wood on an oak, which aligns with Walter's age-qualified RAP use, long-term yard work history, and repeated complaint about dead wood on his hundred-year-old live oak being excluded by rules."
4,jennifer,jennifer,1,firewise_outreach,True,3,3,"Profile 3 matches the exact content and framing: she and her husband built an affordable front patio themselves, she cares that mitigation 'doesn't have to look terrible,' and she is specifically empathetic about older neighbors being overwhelmed and unable to do the work. Offering to show photos, explain how they did it affordably, and share materials/contractor info fits her practical, community-information-sharing style closely."
4,jennifer,jennifer,24,neighbor_pressure,True,3,3,"Profile 3 matches the specific mention of showing the neighbor the front patio side, which directly aligns with Laura having built a front patio as part of Zone Zero work and caring about demonstrating visible, attractive progress. The reassuring, empathetic tone about shared-fence risk and not wanting neighbors to feel they're doing the work alone also fits her practical, community-minded style better than the more cynical or combative profiles."
4,jennifer,jennifer,36,firewise_outreach,True,4,4,"Profile 4 matches exactly: she already built a front patio to satisfy Zone Zero, cares about sharing attractive examples, and is the one most likely to bring photos of that setup plus offer a practical contractor/materials list to help neighbors. The response explicitly says this is what she already offered the Firewise leader on Day 1, which fits her information-sharing, community-support role."
4,jennifer,jennifer,12,defensible_space_inspection,True,1,1,"Profile 1 matches the strongest specific cues: she and her husband do mitigation work themselves, she already did a front patio as a Zone Zero project, she likes quick practical DIY wins, and she is oriented toward sharing actionable details with neighbors and participating in neighborhood information efforts. The response explicitly mentions texting her husband, having already done the front patio, tackling easy items themselves this weekend, and bringing specific tips to a neighborhood info session she proposed, which aligns closely with Laura's persona and memories."
4,jennifer,jennifer,55,resources_assistance,True,3,3,"Profile 3 matches the emphasis on immediately useful practical resources, especially the free mesh program tied to attic vent materials that came up in her own mitigation work, and her stated concern that older residents need help because cost and physical ability are major barriers. The action of forwarding it to a neighborhood group chat also fits her information-sharing, community-support role better than the others."
4,jennifer,edward,48,insurance_non_renewal,False,2,1,"Profile 1 matches the specific history of having inspection photos and completed mitigation work already documented, plus a skeptical attitude toward institutions and whether systems actually reward mitigation. The response focuses on sending the report and photos to the insurance agent before a deadline, which fits Walter’s prior use of photos to show required work and his pragmatic but cynical voice better than the others."
4,lola,lola,1,firewise_outreach,True,2,2,"Profile 2 fits best: she is already highly compliant from years of mitigation work, reads and tracks ordinance details, and explicitly believes enforcement is the only thing that will move apathetic neighbors. The response’s focus on forwarding the deadline and $500 fine to neighbors because they ‘won't act unless they see a real consequence’ matches her stated views almost exactly."
4,lola,lola,36,firewise_outreach,True,4,4,"Profile 4 matches the dismissive view of community outreach and photo-sharing as feel-good but ineffective, plus the strong emphasis on enforcement and on focusing only on one's own concrete mitigation work. The tone is blunt, impatient with neighbors, and skeptical that community spirit changes behavior, which fits Margaret best."
4,lola,lola,12,defensible_space_inspection,True,5,5,"Profile 5 matches the methodical, self-directed research style and the exact history of having already researched roof materials before making a purchase. The response prioritizes practical fixes, wants the official record, and rejects hand-holding, which fits Margaret's direct, independent voice and her habit of doing weeks or months of internet research on fire-hardening materials."
4,lola,lola,55,resources_assistance,True,2,2,Profile 2 fits best: she has already made substantial fire-hardening investments including ember-resistant venting and is explicitly methodical about checking specifications online before deciding anything. The response's line about outreach not moving the neighbors who need moving closely matches her stated belief that only enforcement works and that nice outreach programs do not change noncompliant neighbors.
4,lola,beth,48,insurance_non_renewal,False,3,2,"Profile 2 best matches the insurance-focused, documentation-heavy response. Linda explicitly sees insurance as the bottom line, has already done vents and other mitigation work, is practical and direct, and would treat a denial as a bureaucratic/process issue to resolve efficiently with existing paperwork. The mention of completed ember-resistant vents and compiled documentation fits her history of paying for and tracking substantial compliance work."
4,lola,lola,24,neighbor_pressure,True,2,2,"Profile 2 fits the tone and content best: direct, no-nonsense, and explicitly resentful that she has put in far more effort than neighbors who are apathetic. The response centers on having already had an inspection, having a report, and actively completing flagged mitigation items like vent covers, which matches her diligent compliance mindset and frustration with noncompliant neighbors. The line about not justifying herself to a neighbor who only recently started paying attention strongly matches Margaret's stated impatience with entitled, late-engaging neighbors and her belief that she has done more than others."
4,miriam,miriam,1,firewise_outreach,True,3,3,"Profile 3 matches the activist, ordinance-opposition stance and specific network named in the response: asking for full ordinance text and council vote record, forwarding to a UC Berkeley contact and a landscape architect ally, and pushing for a formal meeting with the fire department to establish an alternative compliance pathway before enforcement and insurance/compliance pressure intensify. That is directly aligned with Miriam's history fighting the Ember Ordinance, her UC Berkeley geotechnical contact, and her retired landscape architect ally."
4,miriam,miriam,48,insurance_non_renewal,True,5,5,"Profile 5 matches exactly: the response names landlord Howard, emphasizes that it is his policy and financial exposure, references being a renter with no legal authority, and specifically mentions the landscape architect ally's draft alternative compliance pathway aimed at meeting fire department requirements without stripping the slope bare. Those are unique to Miriam Voss's history and voice."
4,miriam,miriam,36,firewise_outreach,True,3,3,"Profile 3 fits the renter-with-landlord dynamic exactly: the response says the property is not theirs to decide, that they already forwarded the inspection report to the landlord, and that they are focused on an alternative compliance pathway for a slope-sensitive parcel while using Firewise and neighbor pressure to surface that unresolved issue. That closely matches Miriam's history of attending meetings on her landlord's behalf, raising slope-stability concerns, and pushing for formal alternative compliance options."
4,miriam,miriam,55,resources_assistance,True,5,5,"Profile 5 matches exactly: the response centers on slope stability concerns, opposition to mass vegetation removal, an alternative compliance argument, and forwarding decisions involving landlord Howard. The voice is precise, policy-focused, and references prior reflections about conceding only Zone 0 non-combustible clearance, all aligning with Miriam Voss's renter/organizer persona and her documented campaign against one-size-fits-all vegetation removal on steep slopes."
4,miriam,miriam,24,neighbor_pressure,True,4,4,"Profile 4 matches exactly: the response names landlord Howard, explicitly says the compliance decision is Howard's, and frames the renter's role as forwarding the inspection report and connecting the concerned neighbor to the person with authority. That combination of renter status, landlord named Howard, and emphasis on lacking legal authority is unique to Miriam Voss."
5,beth,beth,12,defensible_space_inspection,True,5,5,"Profile 5 matches the strongest cues: valuing time over money, explicitly preferring a trusted neighbor contractor recommendation over collecting multiple bids, focusing on insurance as the real enforcement mechanism rather than city fines, and having a mix of DIY easy tasks with hired specialized work like vents and tree trimming. The voice and priorities align closely with Linda's stated habits and circumstances."
5,beth,beth,1,firewise_outreach,True,3,3,"Profile 3 matches the exact decision logic and circumstances: she explicitly values her time over money, hates getting multiple estimates, relies on neighbor recommendations for contractors, has a husband she coordinates with, and says insurance loss is the real pressure while city fines are not the main issue. The response's focus on skimming the ordinance for the five-foot non-combustible rule also fits her practical compliance style."
5,beth,beth,36,firewise_outreach,True,2,2,"Profile 2 fits best because the response centers on joining a group workday, sharing a vent contractor referral, and valuing neighbor recommendations over official channels. Linda explicitly relies on neighbor recommendations to avoid wasting time, had vent and mesh work done by a contractor she liked, and is practical about documenting compliance before inspection."
5,beth,beth,24,neighbor_pressure,True,5,5,"Profile 5 fits best: the response mentions already having had the inspection, moving on specific mitigation items like relocating a woodpile, vent work, and tree work with a contractor, and a calm, practical willingness to comply without being defensive. Linda is explicitly relatively compliant, has already had fire marshals inspect, is actively arranging vent and tree-related work with contractors, and has a direct but non-ideological tone about just getting it done."
5,edward,jennifer,1,firewise_outreach,False,4,5,"Profile 5 matches exactly: she and her husband already built a patio/hardscape within five feet of the house years ago, so she would read the email, note the June 2026 deadline, and do nothing new because she is already compliant. The phrase about being ahead of this before it was called Zone 0 fits her proactive DIY mitigation persona better than the others."
5,beth,beth,55,resources_assistance,True,5,5,"Profile 5 matches the exact mix of pragmatism and irritation: already handled insurance, willing to use free city help if it overlaps with work already underway, skepticism about the city's follow-through on free mesh distribution, and explicit resentment that the city is not clearing its own land. The voice also fits Linda's direct, efficient style."
5,beth,beth,48,insurance_non_renewal,True,4,4,"Profile 4 matches the specific insurance details and tone: she explicitly says her insurer renewed them saying the house had a very low chance of burning, while others were denied based on 94708 zip code, and that insurance results are highly variable. The response's efficient, documentation-first approach also fits her time-is-valuable, practical style and focus on not wasting effort on steps that may not matter to insurers."
4,miriam,miriam,12,defensible_space_inspection,True,4,4,"Profile 4 matches exactly: the response says the resident is a renter forwarding the report to landlord Howard, mentions compliance decisions being his, asks about a formal alternative compliance pathway for slope-sensitive parcels, and refers to native planting mitigation plans developed by a landscape architect ally and trying for months to get this question in front of the fire department. Those are distinctive details unique to Miriam Voss."
5,edward,edward,36,firewise_outreach,True,1,1,"Profile 1 matches best because he already completed his inspection-related work, specifically used the city's Residential Assistance Program, had contractors provided through it, and would pragmatically offer that contractor contact to neighbors while skipping extra volunteer labor since his own work is already done."
5,edward,edward,24,neighbor_pressure,True,5,5,"Profile 5 matches the key stance and facts: the speaker says they were already ahead of the work before the city arrived, had already done most yard work, and is candid rather than defensive. Walter specifically says he had done a lot of yard work before the fire department came, sent photos, and has a dry, pragmatic acceptance of the fire physics. The mention of having had the inspection, scanned the report, and contractors coming for vents and door sealing also fits a homeowner already actively managing compliance rather than the renter in 3 or the more differently voiced women in 1, 2, and 4."
5,edward,edward,55,resources_assistance,True,3,3,"Profile 3 matches exactly: the response explicitly says they already used RAP, already cleared debris, and only the chipper program might still be useful. The cynical line about Berkeley sending a broad institutional form letter that feels productive without knowing individual properties fits Walter's sardonic, pragmatic voice and his stated experience with RAP and completed mitigation."
5,edward,edward,12,defensible_space_inspection,True,3,3,"Profile 3 matches the key cues: the resident says most of it is already done for years, which fits Walter having long done yard clearing before official involvement; they mention sorting what they can do themselves versus what needs a contractor, which fits his pragmatic homeowner style; and especially the line that Ember is one of the rare outfits that actually follows through directly echoes Walter's memory that Berkeley makes rules but Ember is rare in actually trying to enforce them."
5,jennifer,jennifer,1,firewise_outreach,True,2,2,"Profile 2 matches exactly: she and her husband built a front patio project as a Zone Zero example, she cares that compliance still look decent rather than like boring gravel, and she is empathetic about neighbors being overwhelmed, especially older residents who need practical examples and cost information more than pamphlets."
5,jennifer,jennifer,12,defensible_space_inspection,True,1,1,"Profile 1 fits best: the response is practical, organized, and explicitly framed around doing much of the mitigation work with her husband, dividing up what they can do themselves, and moving quickly because knowledgeable contractors are hard to get. That closely matches Laura's handy-husband, DIY, systematic persona and her stated awareness that knowledgeable contractors are scarce on short notice."
5,jennifer,jennifer,36,firewise_outreach,True,4,4,"Profile 4 matches directly: she already built a Zone Zero patio conversion, cares about showing neighbors practical attractive examples, tracks costs, and is inclined to share what she learned. The response explicitly mentions bringing photos of the patio conversion and offering a short walkthrough, which fits her prior interest in being an example and helping others navigate the workday."
5,jennifer,jennifer,24,neighbor_pressure,True,3,3,"Profile 3 fits the clearest: the response mentions having already had an inspection, scanning the report, dividing the work with my husband, and then physically showing a neighbor the fence line and progress. That matches Laura as a hands-on homeowner working through mitigation pragmatically with her husband and focused on concrete, visible progress. The tone is practical, helpful, and matter-of-fact, without the political irritation of Linda, the renter/organizer stance of Miriam, the harsher enforcement focus of Margaret, or Walter’s sardonic institutional commentary."
5,edward,edward,48,insurance_non_renewal,True,5,5,"Profile 5 matches the specific details and tone: mention of the inspection report QR code and digital record fits his inspection/compliance experience; he explicitly used the Residential Assistance Program and had contractors do work, matching the receipts reference; he had already done Zone 0 vegetation removal and moved/cleared vegetation, fitting the photos of work already done; and the reasoning about insurance non-renewal being a more automatic consequence than Berkeley enforcement closely echoes his stated view that Berkeley makes rules but often does not enforce them, while taking insurance consequences seriously."
5,jennifer,jennifer,48,insurance_non_renewal,True,4,4,"Profile 4 matches the insurance-focused, pragmatic tone: she specifically knows neighbors who were dropped despite doing real work, has not lost insurance herself but has observed arbitrary outcomes, and is oriented toward gathering practical information and documentation around mitigation work like vents and Zone Zero. The low-optimism but still-try approach fits her candid, hedged style best."
5,lola,lola,1,firewise_outreach,True,3,3,"Profile 3 matches the emphasis on long-term personal compliance, wanting the exact ordinance text in writing, connection to Firewise leadership, and especially the strong belief that weak penalties and lack of enforcement mean the ordinance is ineffective 'just paper.' That enforcement-focused frustration is a distinctive hallmark of Margaret's profile."
5,jennifer,jennifer,55,resources_assistance,True,1,1,"Profile 1 matches the focus on forwarding information to the Firewise block group, concern for older neighbors who cannot do the physical work, and having unfinished vent-related home hardening items with interest in the free vent mesh from the fire department. The response is practical, neighbor-oriented, and explicitly ties RAP to others' cost and capacity barriers, which is a strong fit for Laura's memory seeds and persona."
5,lola,beth,12,defensible_space_inspection,False,2,1,"Profile 1 matches the specific history of having already completed major hardening work years ago, especially vents and ember-entry protections, and now treating remaining items as overdue checklist items. The response mentions roof and major structural issues already done, then prioritizing vents and wood pile from an official report, which fits Linda's prior expensive compliance work, documented step-by-step approach, and practical voice better than the others."
5,lola,lola,48,insurance_non_renewal,True,2,2,"Profile 2 matches the insurance-focused, methodical documentation response exactly: she had State Farm cancel her, is highly motivated by avoiding loss of coverage, and specifically replaced her roof seven years ago. The response frames this as a compliance-versus-documentation issue and emphasizes producing evidence to the insurer, which fits her direct, practical style and known insurance history better than the others."
5,miriam,miriam,1,firewise_outreach,True,5,5,"Profile 5 matches exactly: it mentions Keep the Hills Green, 340 signatories, a UC Berkeley contact, a retired landscape architect ally, the USGS debris flow report, steep clay slopes, and pushing for a slope-specific alternative compliance pathway before a compliance wave driven by post-Palisades political pressure."
5,lola,lola,36,firewise_outreach,True,5,5,"Profile 5 matches the tone and content exactly: the resident says they have already been doing the work on their own timeline, will note contractor referrals but not join a workday or post photos, and dismisses community outreach as ineffective because non-compliant neighbors will not comply without enforcement. That is highly consistent with Margaret's stated belief that outreach is 'nice but it's not going to work,' that enforcement is the only thing that changes behavior, and that seeing examples can help for research purposes without implying enthusiasm for participatory group activities."
5,miriam,miriam,12,defensible_space_inspection,True,5,5,"Profile 5 matches exactly: the speaker is a renter who says compliance is the landlord's legal obligation, is highly focused on slope stability, gravel near Zone 0, documenting pre-disturbance conditions, and contacting a retired landscape architect ally to propose an alternative planting plan before irreversible changes. Those are distinctive details from Miriam Voss's profile and memory seeds."
5,lola,beth,24,neighbor_pressure,False,2,1,"Profile 1 matches the defensive, direct voice about already doing the work before being told, irritation at being treated as unprepared, and mention of a recent inspection plus specific items like vents. Linda explicitly has a long history of serious property management, annoyance with young inspectors and inconsistent messaging, and a judgmental view of less diligent neighbors on the street while still being practical rather than rude."
5,miriam,miriam,24,neighbor_pressure,True,2,2,"Profile 2 is the only renter with no legal authority over compliance decisions, who forwards notices to an older landlord, documents slope conditions, worries about ember spread while also opposing the ordinance as a blunt one-size-fits-all policy, and explicitly feels the asymmetry of having full exposure but no ownership authority."
5,lola,lola,55,resources_assistance,True,3,3,"Profile 3 matches the blunt, self-focused pragmatism and skepticism about neighbors. The response centers on doing practical, money-saving items for compliance, dismisses outreach as ineffective, and explicitly says neighbors will not be moved and only own-property actions make sense. That aligns closely with Margaret's voice and beliefs that outreach won't work, enforcement is what matters, and she can’t control neighbors' eucalyptus."
5,miriam,miriam,36,firewise_outreach,True,1,1,"Profile 1 matches exactly: the response explicitly references the Keep the Hills Green campaign, promotes an alternative compliance framework using fire-resistant natives, and frames attendance at the workday as staying engaged without seeming obstructionist, which fits Miriam's organizer role, nuanced disagreement with Firewise, and neighbor-facing advocacy style."
5,miriam,miriam,55,resources_assistance,True,3,3,"Profile 3 matches the renter/landlord dynamic exactly: the response says they would request free vent mesh and gutter guards but forward the letter to the landlord, and explicitly declines vegetation-removal-related services because they oppose stripping a steep slope. That aligns with Miriam's identity as a renter with no authority over the property, her environmental/slope-stability objections to vegetation removal, and her nuanced stance of accepting structural hardening while rejecting the ordinance's vegetation framework."
5,miriam,miriam,48,insurance_non_renewal,True,4,4,"Profile 4 matches exactly: the speaker is a renter, explicitly not the policyholder, forwarding the letter to the landlord; they are preoccupied with slope destabilization and geotechnical risk from vegetation removal; they mention having documented those risks, attaching a USGS debris flow report, and using the Keep the Hills Green alternative compliance framework with a landscape architect. The concern that insurance pressure will push rapid vegetation removal before slope consequences are modeled is stated almost verbatim in that profile’s memory seeds."
